ID,Site,Lat,Long,pop_denomE,housing_numE,income_numE,ALAND,density.km2,housing.km2,p_white,p_black,white_numE,black_numE,imperv.mean,tree.mean,Scale,RICHNESS,SHANNON,StudyArea
188,Terry Mansion Park,34.7412,-92.26695,1310.783394,845.133574,44742.48913,2182860.397,1066.101189,675.8248593,57.61475176,36.43650095,870.2924188,351.2743682,66.15020116,1.07930335,Buffer_ 1100 _m,2,0.482577565,Little Rock
189,Terry Mansion Park,34.7412,-92.26695,1079.913793,651.1616379,46549.23585,2233505.575,905.661213,534.6582495,51.2661156,43.2110601,645.5474138,362.7306034,60.18383965,1.730169672,Buffer_ 1500 _m,2,0.482577565,Little Rock
190,Terry Mansion Park,34.7412,-92.26695,1392.378788,914.8181818,43192.31061,2478889.841,1044.447745,698.2084311,58.61600758,35.1005607,923.6893939,371.0075758,72.25801264,0.655419625,Buffer_ 700 _m,2,0.482577565,Little Rock
191,Terry Mansion Park,34.7412,-92.26695,1125.069136,692.6395062,46607.48663,2074449.904,952.3573031,573.696175,53.22373836,41.22452913,699.2074074,351.7333333,60.98877764,1.759214415,Buffer_ 1400 _m,2,0.482577565,Little Rock
192,Terry Mansion Park,34.7412,-92.26695,1414.989796,935.5306122,42443.94898,2289059.612,1102.06262,740.8691404,58.86686821,34.3701948,925.9591837,384.7857143,71.52031835,0.71556396,Buffer_ 600 _m,2,0.482577565,Little Rock
193,Terry Mansion Park,34.7412,-92.26695,1332.261224,865.9959184,44302.57143,2246541.265,1047.909008,676.1335839,57.59430153,36.51215636,891.2285714,350.6653061,69.01230414,1.024547027,Buffer_ 1000 _m,2,0.482577565,Little Rock
194,Terry Mansion Park,34.7412,-92.26695,1450.863636,969.2424242,41466.5303,1887532.939,1195.885931,809.7689191,59.26389976,33.21869509,931.0909091,405.1060606,70.19583555,0.930875412,Buffer_ 500 _m,2,0.482577565,Little Rock
195,Terry Mansion Park,34.7412,-92.26695,1245.108974,790.3141026,45338.70066,2117049.167,1038.443125,644.2690088,56.22010569,38.04264832,813.6634615,348.2948718,63.3082069,1.359833206,Buffer_ 1200 _m,2,0.482577565,Little Rock
196,Terry Mansion Park,34.7412,-92.26695,1173.653631,733.2150838,45764.89318,2057403.285,994.6305031,607.3682044,54.18223665,40.21266693,747.2597765,348.7178771,61.8662824,1.744799559,Buffer_ 1300 _m,2,0.482577565,Little Rock
197,Terry Mansion Park,34.7412,-92.26695,1371.251497,897.0718563,43122.57485,2657730.862,1011.838527,674.5492493,57.94726649,36.01296585,910.760479,366.3952096,72.20915062,0.7695464,Buffer_ 800 _m,2,0.482577565,Little Rock
198,Two Rivers Park,34.81428,-92.39147,2205.5,975.625,64233.28571,15483031,1018.923691,459.8233205,47.82349425,32.81892911,1009.5,676.625,1.017736976,26.49369046,Buffer_ 1000 _m,6,1.470106531,Little Rock
199,Two Rivers Park,34.81428,-92.39147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36.11459139,Buffer_ 500 _m,6,1.470106531,Little Rock
200,Two Rivers Park,34.81428,-92.39147,2026.076923,889.2307692,63030.63636,12734945.38,1228.928515,554.5628086,48.06002562,34.92307302,920.3076923,669.6153846,2.081686143,23.75290972,Buffer_ 1100 _m,6,1.470106531,Little Rock
201,Two Rivers Park,34.81428,-92.39147,1848.448276,812.3793103,63869.86364,11815354.28,1210.000737,548.848162,50.83902429,34.95084455,854.8965517,633.5517241,4.199028003,19.45579258,Buffer_ 1500 _m,6,1.470106531,Little Rock
202,Two Rivers Park,34.81428,-92.39147,2044.272727,896.1363636,66042.31579,12361245.82,1261.94837,570.4789338,48.27044387,35.32130253,950.1818182,675.6363636,3.182634825,20.76498328,Buffer_ 1300 _m,6,1.470106531,Little Rock
203,Two Rivers Park,34.81428,-92.39147,1993.470588,873.8823529,67318.35714,12556375.88,1169.721388,529.0438352,50.38831512,34.01627478,948,644.8235294,2.917278883,21.59104723,Buffer_ 1200 _m,6,1.470106531,Little Rock
204,Two Rivers Park,34.81428,-92.39147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281356346,30.40939082,Buffer_ 700 _m,6,1.470106531,Little Rock
205,Two Rivers Park,34.81428,-92.39147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077010109,33.12471553,Buffer_ 600 _m,6,1.470106531,Little Rock
206,Two Rivers Park,34.81428,-92.39147,2385.5,1074,68643,23191658,95.67293925,42.7701893,56.00951768,21.86510519,1171,554.5,0.323314686,28.93265551,Buffer_ 800 _m,6,1.470106531,Little Rock
207,Two Rivers Park,34.81428,-92.39147,2044.272727,896.1363636,66042.31579,12361245.82,1261.94837,570.4789338,48.27044387,35.32130253,950.1818182,675.6363636,3.643431485,20.09858173,Buffer_ 1400 _m,6,1.470106531,Little Rock
208,Two Rivers Park,34.81428,-92.39147,2277,989,74825,19107217.2,209.633178,81.08459555,60.9551996,18.29512267,1234.4,458.4,0.43108555,28.48307742,Buffer_ 900 _m,6,1.470106531,Little Rock
209,Willow Beach Use Area,34.70029,-92.14022,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,0.736642299,32.72130904,Buffer_ 800 _m,6,1.513092916,Little Rock
210,Willow Beach Use Area,34.70029,-92.14022,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,0.462618978,29.59857784,Buffer_ 1100 _m,6,1.513092916,Little Rock
211,Willow Beach Use Area,34.70029,-92.14022,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,1.179350302,31.31803552,Buffer_ 600 _m,6,1.513092916,Little Rock
212,Willow Beach Use Area,34.70029,-92.14022,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,0.538076015,30.69011613,Buffer_ 1000 _m,6,1.513092916,Little Rock
213,Willow Beach Use Area,34.70029,-92.14022,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,1.440194733,30.21336685,Buffer_ 500 _m,6,1.513092916,Little Rock
214,Willow Beach Use Area,34.70029,-92.14022,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,0.899158643,32.680993,Buffer_ 700 _m,6,1.513092916,Little Rock
215,Willow Beach Use Area,34.70029,-92.14022,1805,703.75,52370.25,146430149.6,14.2355578,5.655008873,44.67400357,49.24082741,875.625,820.125,0.373059641,27.6243241,Buffer_ 1300 _m,6,1.513092916,Little Rock
216,Willow Beach Use Area,34.70029,-92.14022,1779.6,694.8,51956.2,142960029.6,14.45035526,5.750539705,43.94687248,49.9617926,853,818.8,0.329966306,27.60061087,Buffer_ 1500 _m,6,1.513092916,Little Rock
217,Willow Beach Use Area,34.70029,-92.14022,1847.333333,718.6666667,53060.33333,152213683,13.87756204,5.495790819,45.8858887,48.03921875,913.3333333,822.3333333,0.352768381,27.52432963,Buffer_ 1400 _m,6,1.513092916,Little Rock
218,Willow Beach Use Area,34.70029,-92.14022,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,0.647468951,31.77038092,Buffer_ 900 _m,6,1.513092916,Little Rock
219,Willow Beach Use Area,34.70029,-92.14022,2186,838,58581,198481950,11.01359595,4.222046388,55.58096981,38.4263495,1215,840,0.400860862,28.20474758,Buffer_ 1200 _m,6,1.513092916,Little Rock
